#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1680262686325621600,-0.000542125,0.0058026,-0.000297709,-1.58155,0.0338681,-9.75708
1680262686338599100,-0.000609796,0.00533657,-0.000264351,-1.69497,0.0198781,-9.83724
1680262686350972800,-0.00141842,0.00446808,-2.48897e-05,-1.5103,0.079466,-9.90784
1680262686364075000,-0.00230471,0.00424301,0.000689785,-1.62962,0.054382,-9.70365
1680262686376256800,-0.00220034,0.00367153,0.00113218,-1.60509,0.0591222,-9.78169
1680262686390666000,-0.00278793,0.00457474,0.000359843,-1.48592,0.0545665,-9.85103
1680262686404091800,-0.00206973,0.00505104,0.000292107,-1.71724,0.0364596,-9.70766
1680262686416640100,-0.00413333,0.00360206,-0.000979995,-1.21706,-0.0080853,-9.90743
1680262686430200900,-0.00466601,0.00308712,-0.000411863,-1.80356,0.0492567,-9.47459
1680262686442752200,-0.00247844,0.00352445,0.000346639,-1.61408,0.0754897,-10.0555
1680262686455908800,-0.00160461,0.00288138,0.00149636,-1.38731,0.101326,-9.91566
1680262686469169400,-0.00344336,0.00260749,-0.000760647,-1.66848,0.0508123,-9.71074
1680262686481840000,-0.00431305,0.0028104,0.000313343,-1.41478,0.0230647,-9.8946
1680262686494296500,-0.00202893,0.00145521,0.000708823,-3.60122,0.0505519,-9.73555
1680262686507161500,-0.00101045,0.00166305,0.000999223,-2.82407,0.109319,-9.80392
1680262686519798100,-0.000885091,0.00207561,0.000141623,-3.09223,0.0582056,-9.88151
1680262686532800600,0.000169868,0.000246627,0.00301705,-1.75547,0.0632795,-9.83321
1680262686545252300,-0.000838295,0.00124685,4.0247e-05,-2.5674,0.0596701,-9.83936
1680262686557857800,0.000155072,0.000320304,0.00029599,-1.27905,0.0821282,-9.78922
1680262686570778400,-0.000538692,-4.04645e-06,0.000900514,-2.00983,0.0749507,-9.78176
1680262686583041200,-0.00120037,-0.00135719,-0.000209974,-0.83034,0.0335886,-9.87324
1680262686595611700,-0.000473368,-0.000487096,0.00154038,-1.03806,0.0602101,-9.82794
1680262686608682600,-0.0010726,0.000114201,-0.00052186,-0.449568,0.028666,-9.7582
1680262686621237600,0.00106243,-0.00120548,0.000140534,-0.0336522,0.0712619,-9.88134
1680262686634262200,1.4331e-05,-0.000435817,-0.000481179,0.178749,0.0736319,-9.7379
1680262686647802000,7.94494e-05,-6.53721e-05,0.000171192,0.726669,0.0555804,-9.81374
1680262686660612400,0.000191772,-0.00071905,0.00043932,1.34905,0.0594232,-9.82516
1680262686673396600,0.00270739,0.000379421,-0.012597,1.16627,-0.520733,-9.71591
1680262686686037900,-0.000911574,0.000422542,-0.0287342,1.51308,-0.65924,-9.83028
1680262686698352300,0.000494342,-0.000995048,-0.0559022,2.79721,-1.01318,-9.83769
1680262686710524800,0.000341791,-0.000148025,-0.0699285,3.27493,-0.780068,-9.91416
1680262686722933400,0.000180053,-0.000758487,-0.0996144,2.92377,-1.18282,-9.75976
1680262686735282800,0.00254857,-0.000641629,-0.119855,4.04836,-1.03122,-9.80188
1680262686747632500,0.00227166,0.000262962,-0.151596,3.75824,-1.33942,-9.72886
1680262686759533900,0.000685533,-0.00036452,-0.170374,4.88769,-1.27128,-9.81194
1680262686771766000,0.000756466,-0.00106115,-0.206569,4.32333,-1.54391,-9.76517
1680262686784353900,0.000400532,-0.000789039,-0.247242,5.16153,-1.65529,-9.7991
1680262686796637500,0.000123729,-0.000536875,-0.267974,4.23723,-1.70591,-9.82979
1680262686808745000,0.000576301,0.000728878,-0.297815,4.30596,-1.7861,-9.72897
1680262686821023300,-0.000802195,-0.000446362,-0.354273,4.16821,-2.00065,-9.76553
1680262686833575300,0.000341494,-0.000684428,-0.392634,4.22742,-2.06992,-9.80693
1680262686845811000,0.00209252,-5.76525e-05,-0.410226,3.85862,-2.06442,-9.83855
1680262686858768700,-0.00050514,0.00093759,-0.448913,3.77551,-2.19128,-9.75805
1680262686871497300,-0.00152791,0.000319702,-0.495133,3.99598,-1.80081,-9.80594
1680262686884013200,0.00108613,-0.000896174,-0.480076,3.81776,-1.42616,-9.82786
1680262686896338700,0.000737154,-0.000659506,-0.549815,4.03802,-1.45941,-9.65163
1680262686908708500,0.000949349,0.000310767,-0.50814,4.0125,-0.0135984,-9.87792
1680262686921058700,-0.00172123,1.83967e-05,-0.478021,3.90174,0.806405,-9.86145
1680262686933397200,-0.000827282,0.000706374,-0.441004,3.63068,1.36454,-9.83591
1680262686945487700,-0.00094644,0.000137851,-0.372784,3.16606,1.69786,-9.85833
1680262686957793400,0.000278144,0.00136204,-0.317487,2.66355,2.07911,-9.80445
1680262686970237500,0.000324593,0.000556719,-0.255898,2.11945,2.40541,-9.82781
1680262686982570400,0.00343258,-0.00116587,-0.182621,0.954373,2.68658,-9.70787
1680262686994629400,0.00320103,-0.00148141,-0.10863,0.572266,2.91906,-9.7704
1680262687006940800,0.00418999,-0.00317672,-0.0611912,0.336548,1.82356,-9.70714
1680262687019479200,0.00519781,-0.00434639,-0.0340828,0.119821,0.990043,-9.80549
1680262687031935100,0.00513983,-0.003521,-0.0176921,-0.163796,0.520254,-9.79007
1680262687044396200,0.00652413,-0.0044627,-0.0101532,-0.299637,0.317192,-9.83068
1680262687057083800,0.00632542,-0.00239244,-0.00384673,-0.518296,0.209053,-9.67769
1680262687070262600,0.00633975,-0.00256595,-0.0043779,-0.699783,0.15725,-9.81562
1680262687082819000,0.0063657,-0.00356126,-0.000132518,-0.841678,0.0973048,-9.79653
1680262687095372000,0.00662856,-0.00367521,0.000256082,-0.892352,0.0943232,-9.778
1680262687108059400,0.00552362,-0.00385051,-0.000816429,-1.15436,0.028351,-9.76305
1680262687120581200,0.00663942,-0.00461334,-0.000183194,-1.18649,0.0629945,-9.87639
1680262687133078600,0.00473085,-0.00608875,0.000101579,-1.33035,0.0656784,-9.6681
1680262687145994800,0.00280991,-0.00612854,-0.000808223,-1.34365,0.0436798,-9.80972
1680262687158960900,-0.000199989,-0.00541439,-0.00083443,-1.3686,0.0544287,-9.74834
1680262687171748600,0.000525406,-0.00425134,0.00117154,-1.39286,0.0230325,-9.77499
1680262687184205600,0.00160164,-0.00762631,-0.000120464,-1.49255,0.0598746,-9.72312
1680262687197295500,0.00129302,-0.00835407,0.00151097,-1.63916,0.0959337,-9.83257
1680262687209416700,0.000580608,-0.00599437,-0.000529075,-1.56649,0.0761191,-9.918
1680262687222521000,-0.00046936,-0.00642827,-0.00141387,-1.52818,0.0421121,-9.81548
1680262687235629500,-0.000211841,-0.00776209,0.000945032,-1.82268,0.0733493,-9.68905
1680262687248046200,0.000832861,-0.00637601,0.000289884,-3.06073,0.0777513,-9.95444
1680262687260881200,0.000934045,-0.00557681,0.000919466,-2.9717,0.0471585,-9.64434
1680262687273883800,0.000751359,-0.00807901,-0.000593234,-2.90348,0.0792325,-9.84207
1680262687287071200,-0.000458925,-0.00606371,0.00178608,-2.14745,0.069117,-9.86257
1680262687300143700,0.000765539,-0.00585647,0.0018907,-2.27654,0.0974626,-9.68549
1680262687312650700,-0.00230815,-0.00435131,-0.000109693,-1.19538,0.090022,-9.88917
1680262687325359900,-0.000303469,-0.00632996,0.000128321,-1.78598,0.065274,-9.73427
1680262687338240800,-0.000447052,-0.00867453,0.00152917,-0.647684,0.0693571,-9.82809
1680262687350707600,0.000406676,-0.00557761,0.000725362,-1.13723,0.0962952,-9.82657
1680262687363480900,0.000818675,-0.00585934,0.000204401,0.161209,0.118426,-9.77156
1680262687376085900,4.5523e-05,-0.00732609,-0.000144768,-0.310539,0.0734912,-9.7627
1680262687390493500,-0.000668451,-0.00653231,0.00185163,0.937187,0.0721054,-9.84284
1680262687404634100,0.000108922,-0.00625783,-0.016733,0.494714,-0.679208,-9.72248
1680262687417330100,-0.000380379,-0.00634527,-0.0333017,1.56551,-0.817805,-9.84464
1680262687430255700,0.000514253,-0.00771834,-0.0771905,1.00685,-1.26602,-9.5103
1680262687442821800,-0.000131352,-0.00536351,-0.106581,2.33155,-1.22709,-10.0709
1680262687455303200,0.000809672,-0.00636343,-0.127183,2.07586,-1.39211,-9.86816
1680262687468395500,-0.000548317,-0.00725352,-0.168128,3.71939,-1.5017,-9.74218
1680262687481610600,-0.00110944,-0.0064542,-0.197715,3.21533,-1.62137,-9.88803
1680262687494169700,-0.000631321,-0.00660229,-0.219529,3.47546,-1.58288,-9.79732
1680262687507019500,-0.0011077,-0.00798621,-0.26638,3.41889,-1.76657,-9.74074
1680262687519541900,-5.13859e-05,-0.00757708,-0.315247,3.58044,-1.96746,-9.82525
1680262687532188200,-0.00164743,-0.00622838,-0.351725,3.41793,-2.06231,-9.82741
1680262687544658000,-0.000357571,-0.00598506,-0.389622,3.44009,-2.13943,-9.85046
1680262687557444300,-0.000438491,-0.00671032,-0.41342,3.25883,-2.18601,-9.80788
1680262687570927700,-0.000114358,-0.00650289,-0.473343,3.31931,-2.41323,-9.71843
1680262687583371600,0.000445613,-0.00661686,-0.502793,3.1907,-2.46157,-9.83864
1680262687595769500,0.0015042,-0.00467017,-0.510969,3.02531,-2.09431,-9.72244
1680262687608515500,0.00312058,-0.00499754,-0.62355,3.40838,-1.97222,-9.66053
1680262687621833700,0.00426802,-0.00347318,-0.580556,2.94089,-1.57279,-9.91577
1680262687634656700,0.00361076,-0.00366688,-0.562013,3.03848,-0.0363333,-9.74183
1680262687647461800,0.00321804,-0.00322688,-0.505622,2.71929,0.86075,-9.72613
1680262687659705700,0.00599546,-0.00460192,-0.485978,2.50162,1.56242,-9.7542
1680262687672464400,0.00553449,-0.00297339,-0.408306,1.32122,2.0174,-9.84141
1680262687685528800,0.0042472,-0.00558124,-0.344191,0.979608,2.39549,-9.83442
1680262687698517700,0.00473612,-0.00318789,-0.257351,0.567426,2.57322,-9.89479
1680262687710769300,0.00471595,-0.00237902,-0.177162,0.246317,2.69371,-9.75705
1680262687723298500,0.00789858,-0.00284988,-0.108097,-0.097969,2.97664,-9.68818
1680262687736019600,0.00537057,-0.00384239,-0.0607963,-0.379143,1.71202,-9.84866
1680262687748452400,0.00493613,-0.00278425,-0.0340724,-0.530907,0.850435,-9.89891
1680262687760380700,0.00329428,-0.00409595,-0.0174068,-0.672118,0.472516,-9.74735
1680262687772788300,0.00350072,-0.0014254,-0.010421,-0.91266,0.287262,-9.73435
1680262687785053900,0.0109635,0.00301155,-0.00625651,-1.09171,0.187442,-9.99467
1680262687797537700,0.0160119,0.00773564,-0.00337658,-1.2205,0.22242,-9.9646
1680262687809569300,0.0216817,0.0090118,-0.00104778,-1.31194,0.219056,-9.91322
1680262687821900900,0.0209658,0.0124514,-0.00106354,-1.37228,0.219189,-9.85804
1680262687834297300,0.0271515,0.0164746,-0.000707367,-1.58191,0.199133,-9.83085
1680262687846709700,0.0265436,0.01635,-0.00135007,-1.55018,0.198638,-9.95056
1680262687858802400,0.0256076,0.0184714,-0.00182335,-1.59672,0.131909,-9.83002
1680262687871235500,0.0279462,0.0176264,-0.00216963,-2.95671,0.0702085,-9.79337
1680262687883817900,0.0267043,0.0196207,-0.000471189,-2.85276,0.146646,-9.8476
1680262687896752800,0.0252306,0.0206751,-0.000665192,-2.52549,0.0754121,-9.84265
1680262687908955900,0.0249598,0.0197969,0.000855621,-2.25038,0.0513033,-9.79689
1680262687921358500,0.0168572,0.0246452,0.00199199,-2.13744,0.00239776,-9.9671
1680262687933996900,0.0123904,0.0308018,0.000987813,-1.92064,-0.0728522,-9.93453
1680262687946268500,0.00861355,0.0307813,0.0024448,-1.47877,-0.0703576,-10.0153
1680262687958345800,0.00751125,0.0318551,0.000972661,-1.03918,0.0263059,-9.85399
1680262687970684100,0.00552561,0.0365062,0.00174722,-0.689622,0.00883023,-9.8532
1680262687983062000,0.00385275,0.0376915,0.000403517,-0.125639,0.0426897,-9.94214
1680262687995216700,0.00286295,0.035231,0.00247069,0.124135,0.0139076,-9.87276
1680262688007921400,0.000607504,0.0370449,0.000264981,0.798988,0.00654835,-9.83857
1680262688020825700,-0.000275327,0.0378597,0.00407396,0.864559,0.0571472,-9.79909
1680262688033215100,0.000358692,0.0370761,0.0012876,1.64768,0.0687694,-9.81204
1680262688045356300,-0.000633105,0.0372168,0.00202744,1.70622,0.0717627,-9.78647
1680262688057751600,0.000741713,0.0408877,-7.06234e-06,2.40405,0.0580542,-9.78331
1680262688070389700,-0.000851716,0.0405695,0.00148657,2.43844,0.075373,-9.89655
1680262688082786800,0.0115994,0.0348708,0.00229879,2.7267,0.152101,-9.62359
1680262688094975500,0.01916,0.0304128,0.00100842,2.86906,0.231686,-9.57954
1680262688108333500,0.0233424,0.0294507,0.00131585,3.09481,0.197975,-9.60514
1680262688121060300,0.0249057,0.0270512,-0.0163212,3.12687,-0.636381,-9.73195
1680262688133870000,0.0268936,0.0241948,-0.0438503,3.14021,-1.12759,-9.67033
1680262688146756400,0.0337933,0.0245861,-0.0818112,3.34157,-1.45643,-9.69263
1680262688159023300,0.0318433,0.0231543,-0.112966,3.27443,-1.58543,-9.82037
1680262688171904800,0.0340451,0.0233178,-0.156248,3.35724,-1.84908,-9.64587
1680262688184952300,0.0381859,0.0242827,-0.209598,3.52122,-2.07729,-9.76947
1680262688197455600,0.0334876,0.0193072,-0.22529,3.14833,-1.89914,-9.84718
1680262688209900400,0.0349228,0.0217973,-0.284313,3.30644,-2.23768,-9.67733
1680262688222755200,0.0410898,0.0223636,-0.341503,3.40869,-2.48144,-9.75897
1680262688235248900,0.0356927,0.0204587,-0.367752,3.2107,-2.47966,-9.84093
1680262688248427800,0.0390262,0.0250972,-0.425972,3.31799,-2.70079,-9.76235
1680262688260806700,0.0386691,0.0226735,-0.463325,3.18995,-2.78627,-9.75703
1680262688273983900,0.0385358,0.0230599,-0.499964,3.05436,-2.8692,-9.76307
1680262688287055700,0.0407452,0.0220242,-0.532097,3.88798,-0.83744,-9.72854
1680262688299649000,0.0270922,0.0147115,-0.475142,3.98764,0.490069,-9.54443
1680262688313126100,0.0216776,0.0109753,-0.41949,3.88233,1.23941,-9.55001
1680262688325911300,0.0289948,-0.00032592,-0.370794,3.84623,2.03106,-9.77651
1680262688338515600,0.0270401,-0.0093925,-0.260141,3.16214,2.36106,-9.83684
1680262688351800600,0.0326693,-0.0167339,-0.203456,3.19049,3.26645,-9.60336
1680262688364442600,0.0318251,-0.022011,-0.120011,2.66986,2.45279,-9.9781
1680262688377086300,0.0318609,-0.0238329,-0.0696272,2.2124,1.34312,-9.84951
1680262688391745200,0.0365546,-0.0316492,-0.0449989,1.42006,0.866044,-9.66453
1680262688404353400,0.0212041,-0.0378759,-0.0234325,0.881257,0.35989,-10.1242
1680262688417428800,0.0138918,-0.0406753,-0.0119234,0.556098,0.0816738,-9.93087
1680262688430017900,0.0108675,-0.0593058,-0.00674174,0.138479,-0.0542445,-9.78663
1680262688442528200,0.00656013,-0.053171,-0.000313321,-0.148345,-0.0585709,-10.1881
1680262688455412000,0.00330906,-0.0620859,-1.0844e-05,-0.543545,-0.0965626,-9.85135
1680262688468075400,0.000577668,-0.0594671,0.00176359,-0.690262,-0.0821298,-9.97176
1680262688480814500,-0.00138831,-0.062096,0.0030555,-0.918627,-0.106778,-9.78862
1680262688493545000,-0.000398613,-0.0634068,0.0036008,-1.15973,-0.0756863,-9.82381
1680262688506084500,-0.00148009,-0.0629863,0.00423778,-1.30723,-0.0450182,-9.83796
1680262688519001600,0.00940977,-0.0570776,0.00158599,-1.51856,0.075071,-9.56632
1680262688532234400,0.0163833,-0.0525287,0.00131441,-1.70645,0.147221,-9.69327
1680262688544796600,0.0189988,-0.0451844,0.00234797,-1.69175,0.153339,-9.78428
1680262688557845900,0.0230366,-0.044877,0.000698833,-1.86853,0.0954896,-9.59016
1680262688570471100,0.0281043,-0.0423119,0.000563812,-3.01813,0.107269,-9.67203
1680262688583343000,0.0269482,-0.036722,0.00234561,-2.75575,0.0770061,-9.834
1680262688595902500,0.0292793,-0.0370172,0.000613479,-2.85094,0.0418064,-9.63192
1680262688608134000,0.0305981,-0.0321916,-3.63233e-06,-2.51493,-0.00733324,-9.83317
1680262688621075700,0.0291021,-0.0307678,0.00119281,-2.46685,0.0249401,-9.64651
1680262688633688100,0.0267981,-0.0300604,-0.000932047,-2.29265,-0.13215,-9.95027
1680262688645966500,0.0226698,-0.0243589,-0.000306785,-1.75295,-0.131965,-9.78527
1680262688658104100,0.024435,-0.0241611,-0.000373944,-1.56741,-0.138638,-9.68739
1680262688670548400,0.023569,-0.0235466,-0.00175396,-1.17242,-0.108115,-9.81229
1680262688683006700,0.0225938,-0.0241652,-0.00179738,-0.770173,-0.101283,-9.87684
1680262688695239500,0.0221521,-0.0195514,-0.00208118,-0.27798,-0.0807178,-9.80589
1680262688707593700,0.0231578,-0.0225855,-0.00231271,0.181731,-0.0367439,-9.66316
1680262688720057800,0.0127884,-0.013903,-0.00102686,0.680883,-0.074572,-9.71063
1680262688732797200,0.00765114,-0.0104179,-0.00208678,1.06128,-0.190814,-9.69927
1680262688745427700,0.0024028,-0.00643536,-0.00276845,1.41272,-0.193167,-9.66167
1680262688757827000,-0.000744016,-0.00279148,-0.00114099,1.67897,-0.164873,-9.67012
1680262688770474300,-0.00371341,-0.000266155,-0.00382923,2.00338,-0.186245,-9.68755
1680262688782751900,-0.00732104,0.00239292,-0.00228928,2.3114,-0.12244,-9.74606
1680262688794823300,-0.00934098,0.00413978,-0.00289016,2.30707,-0.127821,-9.81345
1680262688807168100,-0.00927754,0.00673952,-0.00331603,2.60278,-0.113015,-9.73422
1680262688819789000,-0.00949262,0.00516477,-0.00358047,2.72478,-0.0700138,-9.75354
1680262688832247000,-0.0102533,0.00810333,-0.00326731,2.88193,-0.0649238,-9.7647
1680262688844380000,-0.0103147,0.0070095,-0.00295655,2.78513,-0.0811048,-9.79636
1680262688856874200,-0.0101514,0.00866705,-0.00222173,3.04346,-0.0544085,-9.69034
1680262688869583200,-0.00979116,0.0102928,-0.00148801,3.14358,-0.0633098,-9.78943
1680262688882070400,-0.0108812,0.00880407,-0.00439159,3.14209,-0.056659,-9.83862
1680262688894380400,-0.010961,0.00892684,-0.00346113,2.98602,-0.0239469,-9.82055
1680262688907132400,-0.0114677,0.0102209,-0.00316464,2.98834,-0.0908201,-9.74763
1680262688919603900,-0.0119461,0.00806538,-0.00257123,2.73466,-0.0497482,-9.83439
1680262688931953500,-0.0128461,0.010376,-0.00375379,2.45763,-0.056438,-9.80991
1680262688944551600,-0.0120038,0.0109167,-0.00343019,2.12818,-0.0451204,-9.80802
1680262688957049400,-0.011772,0.0109564,-0.00260391,1.66517,-0.0287209,-9.81624
1680262688969824400,-0.00964124,0.00754471,-0.00257825,1.23051,-0.0278417,-9.73338
1680262688982396800,-0.036704,-0.00756106,-0.00274917,0.615011,-0.185609,-9.21011
1680262688994674600,-0.0398653,-0.013417,-0.002819,0.251871,-0.284357,-9.62001
1680262689007291100,-0.0471201,-0.0196524,-0.00237152,-0.0662636,-0.278123,-9.51957
1680262689019973900,-0.0503939,-0.0218478,-0.00187091,-0.375416,-0.232008,-9.66579
1680262689032627100,-0.0528005,-0.0265883,-0.00119671,-0.653308,-0.143175,-9.638
1680262689045153400,-0.0407661,-0.0364976,-0.00347242,-0.771568,-0.0481242,-9.46388
1680262689057803900,-0.0378305,-0.0463597,-0.000312619,-1.04099,-0.0152674,-9.5219
1680262689070561500,-0.0345531,-0.05292,-0.00325651,-1.22228,0.00553415,-9.60341
1680262689083066200,-0.0321609,-0.0587929,-0.00231772,-1.43881,0.0896374,-9.64422
1680262689095240100,-0.0277505,-0.0591503,-0.00113376,-1.4852,0.112481,-9.70298
1680262689107481600,-0.0257494,-0.0636979,0.00126375,-1.70573,0.122825,-9.65232
1680262689120288200,-0.0254443,-0.066494,-0.000652277,-1.79267,0.0540629,-9.77363
1680262689133032300,-0.0240788,-0.0682125,0.000569368,-1.94175,0.0839708,-9.73614
1680262689146354600,-0.0222855,-0.062295,-0.000433601,-1.88203,0.0218396,-9.81086
1680262689159232600,-0.0207742,-0.0674185,-0.00106067,-2.09837,0.054448,-9.66574
1680262689172027800,-0.0153949,-0.0634856,-0.000644633,-2.13053,0.0926426,-9.82626
1680262689184604800,-0.0154463,-0.0661374,-0.000557792,-3.48482,0.0920963,-9.78662
1680262689197354200,-0.0128242,-0.0634004,-0.00111544,-3.36068,0.092341,-9.8646
1680262689209832100,-0.0155921,-0.061423,-0.00150574,-3.12466,0.0440159,-9.86699
1680262689222925600,-0.0119125,-0.0590252,-0.000437087,-2.88167,0.0940347,-9.81556
1680262689235891500,-0.0123776,-0.0602811,-2.70184e-05,-2.76519,0.0775588,-9.76215
1680262689248479800,-0.012431,-0.0564586,-0.00169452,-2.42486,0.0744984,-9.79388
1680262689261039300,-0.0110496,-0.056124,-0.000114118,-2.07636,0.0721253,-9.75605
1680262689273961000,-0.0118221,-0.0580281,0.00116852,-1.7965,0.037152,-9.80015
1680262689286942800,-0.00973721,-0.0539549,-0.000627808,-1.28545,0.0745779,-9.84861
1680262689300096900,-0.0126351,-0.0559636,-0.00135367,-0.890013,0.0769952,-9.74017
1680262689312442300,-0.012509,-0.0535154,-0.000924676,-0.376852,0.0519524,-9.82508
1680262689325224200,-0.0124663,-0.0530317,0.00052479,0.150089,0.0821154,-9.82954
